ID,AUTHOR,WORK,LOCATION,TEXT,Vm,VM_LEMMA,VM_PERSONAL,VM_MOD,Vinf,VINF_A,VINF_B,VINF_C,VINF_D,Vinf_Cop,Obj,OBJ_A,OBJ_B,OBJ_C,Pred,PRED_A,pred_a_pos,PRED_B,pred_b_pos,PRED_C,pred_c_pos,PRED_D,pred_d_pos,PRED_E,PRED_F,PRED_G,Attr,Attr_B,CHECK,Anot,DIST_OBJ_PRED,GENRE,DIALECT,autor_legivel,Variation,pos_pred_a,OBJ_TH
7590,Plato (0059),Phaedo (004),92.c.4,"καὶ μήν, ἦ δ’ ὅς, πρέπει γε εἴπερ τῳ ἄλλῳ λόγῳ συνῳδῷ εἶναι καὶ τῷ περὶ ἁρμονίας.",πρέπει,πρέπω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,τῳ ἄλλῳ λόγῳ,τῳ ἄλλῳ λόγῳ,NA,NA,συνῳδῷ,συνῳδῷ,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,1,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7612,Plato (0059),Gorgias (023),525.b.1,"προσήκει δὲ παντὶ τῷ ἐν τιμωρίᾳ ὄντι, ὑπ’ ἄλλου ὀρθῶς τιμωρουμένῳ, ἢ βελτίονι γίγνεσθαι καὶ ὀνίνασθαι ἢ παραδείγματι τοῖς ἄλλοις γίγνεσθαι, ἵνα ἄλλοι ὁρῶντες πάσχοντα ἃ ἂν πάσχῃ φοβούμενοι βελτίους γίγνωνται.",προσήκει,προσήκω,FALSE,TRUE,"γίγνεσθαι, γίγνεσθαι",γίγνεσθαι,γίγνεσθαι,NA,NA,TRUE,παντὶ τῷ ἐν τιμωρίᾳ ὄντι,παντὶ τῷ ἐν τιμωρίᾳ ὄντι,NA,NA,"βελτίονι, παραδείγματι",βελτίονι,A,παραδείγματι,S,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,4,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7618,Plato (0059),Laches (019),199.d.7,"καὶ τοῦτον οἴει ἂν σὺ ἐνδεᾶ εἶναι σωφροσύνης ἢ δικαιοσύνης τε καὶ ὁσιότητος, ᾧ γε μόνῳ προσήκει καὶ περὶ θεοὺς καὶ περὶ ἀνθρώπους ἐξευλαβεῖσθαί τε τὰ δεινὰ καὶ τὰ μή, καὶ τἀγαθὰ πορίζεσθαι, ἐπισταμένῳ ὀρθῶς προσομιλεῖν;",προσήκει,προσήκω,FALSE,TRUE,ἐξευλαβεῖσθαί,ἐξευλαβεῖσθαί,NA,NA,NA,FALSE,ᾧ γε μόνῳ,ᾧ γε μόνῳ,NA,NA,ἐπισταμένῳ,ἐπισταμένῳ,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,18,philosophical_dialogue,attic,Plato,FALSE,P,Agent
7621,Plato (0059),Laws (034),672.b.7,"ἐγὼ δὲ τὰ μὲν τοιαῦτα τοῖς ἀσφαλὲς ἡγουμένοις εἶναι λέγειν περὶ θεῶν ἀφίημι λέγειν, τὸ δὲ τοσόνδε οἶδα, ὅτι πᾶν ζῷον, ὅσον αὐτῷ προσήκει νοῦν ἔχειν τελεωθέντι, τοῦτον καὶ τοσοῦτον οὐδὲν ἔχον ποτὲ φύεται·",προσήκει,προσήκω,FALSE,TRUE,ἔχειν,ἔχειν,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,τελεωθέντι,τελεωθέντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Comentar valor circunstancial e possibilidade de ser externo,4,philosophical_dialogue,attic,Plato,FALSE,P,Agent
7623,Plato (0059),Laws (034),758.b.2,"πλῆθος δὲ οὐ δυνατὸν ὀξέως οὐδέποτε οὐδὲν τούτων πράττειν, ἀναγκαῖον δὲ τοὺς μὲν πολλοὺς τῶν βουλευτῶν ἐπὶ τὸν πλεῖστον τοῦ χρόνου ἐᾶν ἐπὶ τοῖς αὑτῶν ἰδίοισι μένοντας εὐθημονεῖσθαι τὰ κατὰ τὰς αὑτῶν οἰκήσεις, τὸ δὲ δωδέκατον μέρος αὐτῶν ἐπὶ δώδεκα μῆνας νείμαντας, ἓν ἐφ’ ἑνὶ παρέχειν αὐτοὺς φύλακας ἰόντι τέ τινί ποθεν ἄλλοθεν εἴτε καὶ ἐξ αὐτῆς τῆς πόλεως ἑτοίμως ἐπιτυχεῖν, ἄντε ἀγγέλλειν βούληταί τις ἐάντ’ αὖ πυνθάνεσθαί τι τῶν ὧν προσήκει πόλει πρὸς πόλεις ἄλλας ἀποκρίνεσθαί τε, καὶ ἐρωτήσασαν ἑτέρας, ἀποδέξασθαι τὰς ἀποκρίσεις, καὶ δὴ καὶ τῶν κατὰ πόλιν ἑκάστοτε νεωτερισμῶν ἕνεκα παντοδαπῶν εἰωθότων ἀεὶ γίγνεσθαι, ὅπως ἂν μάλιστα μὲν μὴ γίγνωνται, γενομένων δέ, ὅτι τάχιστα αἰσθομένης τῆς πόλεως ἰαθῇ τὸ γενόμενον·",προσήκει,προσήκω,FALSE,TRUE,ἀποδέξασθαι,ἀποδέξασθαι,NA,NA,NA,FALSE,πόλει,πόλει,NA,NA,ἐρωτήσασαν,ἐρωτήσασαν,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,Checar mais umas 20 vezes,7,philosophical_dialogue,attic,Plato,FALSE,P,Agent
7635,Plato (0059),Parmenides (009),139.c.4,"οὐ γὰρ ἑνὶ προσήκει ἑτέρῳ τινὸς εἶναι, ἀλλὰ μόνῳ ἑτέρῳ ἑτέρου, ἄλλῳ δὲ οὐδενί.",προσήκει,προσήκω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,ἑνὶ,ἑνὶ,NA,NA,"ἑτέρῳ, οὐδενί",ἑτέρῳ,A,οὐδενί,A,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,CHECAR DETALHES,2,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7641,Plato (0059),Phaedo (004),80.b.8,"τούτων οὕτως ἐχόντων ἆρ’ οὐχὶ σώματι μὲν ταχὺ διαλύεσθαι προσήκει, ψυχῇ δὲ αὖ τὸ παράπαν ἀδιαλύτῳ εἶναι ἢ ἐγγύς τι τούτου;",προσήκει,προσήκω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,ψυχῇ,ψυχῇ,NA,NA,ἀδιαλύτῳ,ἀδιαλύτῳ,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,5,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7643,Plato (0059),Phaedo (004),88.a.1,"εἰ γάρ τις καὶ πλέον ἔτι τῷ λέγοντι ἢ ἃ σὺ λέγεις συγχωρήσειεν, δοὺς αὐτῷ μὴ μόνον ἐν τῷ πρὶν καὶ γενέσθαι ἡμᾶς χρόνῳ εἶναι ἡμῶν τὰς ψυχάς, ἀλλὰ μηδὲν κωλύειν καὶ ἐπειδὰν ἀποθάνωμεν ἐνίων ἔτι εἶναι καὶ ἔσεσθαι καὶ πολλάκις γενήσεσθαι καὶ ἀποθανεῖσθαι αὖθις—οὕτω γὰρ αὐτὸ φύσει ἰσχυρὸν εἶναι, ὥστε πολλάκις γιγνομένην ψυχὴν ἀντέχειν—δοὺς δὲ ταῦτα ἐκεῖνο μηκέτι συγχωροῖ, μὴ οὐ πονεῖν αὐτὴν ἐν ταῖς πολλαῖς γενέσεσιν καὶ τελευτῶσάν γε ἔν τινι τῶν θανάτων παντάπασιν ἀπόλλυσθαι, τοῦτον δὲ τὸν θάνατον καὶ ταύτην τὴν διάλυσιν τοῦ σώματος ἣ τῇ ψυχῇ φέρει ὄλεθρον μηδένα φαίη εἰδέναι—ἀδύνατον γὰρ εἶναι ὁτῳοῦν αἰσθέσθαι ἡμῶν—εἰ δὲ τοῦτο οὕτως ἔχει, οὐδενὶ προσήκει θάνατον θαρροῦντι μὴ οὐκ ἀνοήτως θαρρεῖν, ὃς ἂν μὴ ἔχῃ ἀποδεῖξαι ὅτι ἔστι ψυχὴ παντάπασιν ἀθάνατόν τε καὶ ἀνώλεθρον·",προσήκει,προσήκω,FALSE,TRUE,θαρρεῖν,θαρρεῖν,NA,NA,NA,FALSE,οὐδενὶ,οὐδενὶ,NA,NA,θαρροῦντι,θαρροῦντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Repetição do qarr-. Comentar possibilidade de não carber no escopo,3,philosophical_dialogue,attic,Plato,FALSE,P,Agent
7646,Plato (0059),Phaedrus (012),233.a.4,καὶ μὲν δὴ βελτίονί σοι προσήκει γενέσθαι ἐμοὶ πειθομένῳ ἢ ἐραστῇ.,προσήκει,προσήκω,FALSE,TRUE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,σοι,σοι,NA,NA,"βελτίονί, πειθομένῳ",βελτίονί,A,πειθομένῳ,P,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,MESTRADO,-1,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7658,Plato (0059),Republic (030),441.e.4,"οὐκοῦν τῷ μὲν λογιστικῷ ἄρχειν προσήκει, σοφῷ ὄντι καὶ ἔχοντι τὴν ὑπὲρ ἁπάσης τῆς ψυχῆς προμήθειαν, τῷ δὲ θυμοειδεῖ ὑπηκόῳ εἶναι καὶ συμμάχῳ τούτου;",προσήκει,προσήκω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,τῷ δὲ θυμοειδεῖ,τῷ δὲ θυμοειδεῖ,NA,NA,"ὑπηκόῳ,συμμάχῳ",ὑπηκόῳ,A,συμμάχῳ,A,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Comentar a coordenação,3,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7671,Plato (0059),Statesman (008),311.b.7,"τοῦτο δὴ τέλος ὑφάσματος εὐθυπλοκίᾳ συμπλακὲν γίγνεσθαι φῶμεν πολιτικῆς πράξεως τὸ τῶν ἀνδρείων καὶ σωφρόνων ἀνθρώπων ἦθος, ὁπόταν ὁμονοίᾳ καὶ φιλίᾳ κοινὸν συναγαγοῦσα αὐτῶν τὸν βίον ἡ βασιλικὴ τέχνη, πάντων μεγαλοπρεπέστατον ὑφασμάτων καὶ ἄριστον ἀποτελέσασα τούς τ’ ἄλλους ἐν ταῖς πόλεσι πάντας δούλους καὶ ἐλευθέρους ἀμπίσχουσα, συνέχῃ τούτῳ τῷ πλέγματι, καὶ καθ’ ὅσον εὐδαίμονι προσήκει γίγνεσθαι πόλει τούτου μηδαμῇ μηδὲν ἐλλείπουσα ἄρχῃ τε καὶ ἐπιστατῇ.",προσήκει,προσήκω,FALSE,TRUE,γίγνεσθαι,γίγνεσθαι,NA,NA,NA,TRUE,πόλει,πόλει,NA,NA,εὐδαίμονι,εὐδαίμονι,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,MESTRADO (311.c),-3,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7678,Plato (0059),Timaeus (031),29.b.3,"τοῦ μὲν οὖν μονίμου καὶ βεβαίου καὶ μετὰ νοῦ καταφανοῦς μονίμους καὶ ἀμεταπτώτους—καθ’ ὅσον οἷόν τε καὶ ἀνελέγκτοις προσήκει λόγοις εἶναι καὶ ἀνικήτοις, τούτου δεῖ μηδὲν ἐλλείπειν—τοὺς δὲ τοῦ πρὸς μὲν ἐκεῖνο ἀπεικασθέντος, ὄντος δὲ εἰκόνος εἰκότας ἀνὰ λόγον τε ἐκείνων ὄντας·",προσήκει,προσήκω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,λόγοις,λόγοις,NA,NA,"ἀνελέγκτοις, ἀνικήτοις",ἀνελέγκτοις,A,ἀνικήτοις,A,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,MESTRADO,-2,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7691,Plato (0059),Charmides (018),173.b.4,"ἐκ δὴ τούτων οὕτως ἐχόντων ἄλλο ἂν ἡμῖν τι συμβαίνοι ἢ ὑγιέσιν τε τὰ σώματα εἶναι μᾶλλον ἢ νῦν, καὶ ἐν τῇ θαλάττῃ κινδυνεύοντας καὶ ἐν πολέμῳ σῴζεσθαι, καὶ τὰ σκεύη καὶ τὴν ἀμπεχόνην καὶ ὑπόδεσιν πᾶσαν καὶ τὰ χρήματα πάντα τεχνικῶς ἡμῖν εἰργασμένα εἶναι καὶ ἄλλα πολλὰ διὰ τὸ ἀληθινοῖς δημιουργοῖς χρῆσθαι;",συμβαίνοι,συμβαίνω,FALSE,TRUE,"εἶναι, σῴζεσθαι",εἶναι,σῴζεσθαι,NA,NA,TRUE,ἡμῖν,ἡμῖν,NA,NA,"ὑγιέσιν, κινδυνεύοντας",ὑγιέσιν,A,κινδυνεύοντας,P,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,Comentar: cópula apenas para o primeiro pred. Notar a variação na estrutura dos três infinitivos dependentes de sumbainoi,4,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7718,Plato (0059),Laws (034),850.b.6,"ἐὰν δ’ ἐν τοῖς ἔτεσι τούτοις αὐτῷ συμβῇ λόγου ἀξίῳ πρὸς εὐεργεσίαν τῆς πόλεως γεγονέναι τινὰ ἱκανήν, καὶ πιστεύῃ πείσειν βουλὴν καὶ ἐκκλησίαν, ἤ τινα ἀναβολὴν τῆς ἐξοικήσεως ἀξιῶν αὑτῷ γίγνεσθαι κυρίως, ἢ καὶ τὸ παράπαν διὰ βίου τινὰ μονήν, ἐπελθὼν καὶ πείσας τὴν πόλιν, ἅπερ ἂν πείσῃ, ταῦτα αὐτῷ τέλεα γιγνέσθω.",συμβῇ,συμβαίνω,FALSE,TRUE,γεγονέναι,γεγονέναι,NA,NA,NA,TRUE,αὐτῷ,αὐτῷ,NA,NA,ἀξίῳ,ἀξίῳ,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Checar detalhes,3,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7732,Plato (0059),Phaedo (004),68.e.5,"καίτοι καλοῦσί γε ἀκολασίαν τὸ ὑπὸ τῶν ἡδονῶν ἄρχεσθαι, ἀλλ’ ὅμως συμβαίνει αὐτοῖς κρατουμένοις ὑφ’ ἡδονῶν κρατεῖν ἄλλων ἡδονῶν.",συμβαίνει,συμβαίνω,FALSE,TRUE,κρατεῖν,κρατεῖν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,κρατουμένοις,κρατουμένοις,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar repetição de krat- no inf e part. Possivelmente fora do escopo,1,philosophical_dialogue,attic,Plato,FALSE,P,Agent
7790,Plato (0059),Republic (030),344.a.2,"τοῦτον οὖν σκόπει, εἴπερ βούλει κρίνειν ὅσῳ μᾶλλον συμφέρει ἰδίᾳ αὑτῷ ἄδικον εἶναι ἢ τὸ δίκαιον.",συμφέρει,συμφέρω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,FALSE,αὑτῷ,αὑτῷ,NA,NA,ἄδικον,ἄδικον,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,Discutir: segundo adj na forma de um substantivo neutro com artigo,1,philosophical_dialogue,attic,Plato,FALSE,A,Agent
7796,Plato (0059),Gorgias (023),485.d.3,"ὃ γὰρ νυνδὴ ἔλεγον, ὑπάρχει τούτῳ τῷ ἀνθρώπῳ, κἂν πάνυ εὐφυὴς ᾖ, ἀνάνδρῳ γενέσθαι φεύγοντι τὰ μέσα τῆς πόλεως καὶ τὰς ἀγοράς, ἐν αἷς ἔφη ὁ ποιητὴς τοὺς ἄνδρας ἀριπρεπεῖς γίγνεσθαι, καταδεδυκότι δὲ τὸν λοιπὸν βίον βιῶναι μετὰ μειρακίων ἐν γωνίᾳ τριῶν ἢ τεττάρων ψιθυρίζοντα, ἐλεύθερον δὲ καὶ μέγα καὶ ἱκανὸν μηδέποτε φθέγξασθαι.",ὑπάρχει,ὑπάρχω,FALSE,TRUE,"γενέσθαι, βιῶναι",γενέσθαι,βιῶναι,NA,NA,TRUE,τούτῳ τῷ ἀνθρώπῳ,τούτῳ τῷ ἀνθρώπῳ,NA,NA,"ἀνάνδρῳ, φεύγοντι, καταδεδυκότι, ψιθυρίζοντα",ἀνάνδρῳ,A,φεύγοντι,P,καταδεδυκότι,P,ψιθυρίζοντα,P,NA,NA,NA,TRUE,TRUE,FALSE,Comentar: cópula apenas para primeiros dois pred. Contrastar o terceiro pred com o quarto,5,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7797,Plato (0059),Gorgias (023),492.b.1,"ἐπεὶ ὅσοις ἐξ ἀρχῆς ὑπῆρξεν ἢ βασιλέων ὑέσιν εἶναι ἢ αὐτοὺς τῇ φύσει ἱκανοὺς ἐκπορίσασθαι ἀρχήν τινα ἢ τυραννίδα ἢ δυναστείαν, τί ἂν τῇ ἀληθείᾳ αἴσχιον καὶ κάκιον εἴη σωφροσύνης καὶ δικαιοσύνης τούτοις τοῖς ἀνθρώποις, οἷς ἐξὸν ἀπολαύειν τῶν ἀγαθῶν καὶ μηδενὸς ἐμποδὼν ὄντος, αὐτοὶ ἑαυτοῖς δεσπότην ἐπαγάγοιντο τὸν τῶν πολλῶν ἀνθρώπων νόμον τε καὶ λόγον καὶ ψόγον;",ὑπῆρξεν,ὑπάρχω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,ὅσοις,ὅσοις,NA,NA,"ὑέσιν, αὐτοὺς ... ἱκανοὺς",ὑέσιν,N,αὐτοὺς ... ἱκανοὺς,A,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,Comentar a presença de autous.,6,philosophical_dialogue,attic,Plato,FALSE,N,Experiencer
7798,Plato (0059),Hippias Major (025),292.c.9,"οὐχ οἷός τ’ εἶ μεμνῆσθαι ὅτι τὸ καλὸν αὐτὸ ἠρώτων, ὃ παντὶ ᾧ ἂν προσγένηται, ὑπάρχει ἐκείνῳ καλῷ εἶναι, καὶ λίθῳ καὶ ξύλῳ καὶ ἀνθρώπῳ καὶ θεῷ καὶ πάσῃ πράξει καὶ παντὶ μαθήματι;",ὑπάρχει,ὑπάρχω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,ἐκείνῳ,ἐκείνῳ,NA,NA,καλῷ,καλῷ,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,"Comentar a expansão do pronome em ""καὶ λίθῳ καὶ ξύλῳ καὶ ἀνθρώπῳ καὶ θεῷ καὶ πάσῃ πράξει καὶ παντὶ μαθήματι""",1,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7799,Plato (0059),Ion (027),542.b.3,"τοῦτο τοίνυν τὸ κάλλιον ὑπάρχει σοι παρ’ ἡμῖν, ὦ Ἴων, θεῖον εἶναι καὶ μὴ τεχνικὸν περὶ Ὁμήρου ἐπαινέτην.",ὑπάρχει,ὑπάρχω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,σοι,σοι,NA,NA,ἐπαινέτην,ἐπαινέτην,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Comentar estrutura com touto to kallion,12,philosophical_dialogue,attic,Plato,FALSE,N,Experiencer
7800,Plato (0059),Laches (019),186.b.5,"εἰ δὲ μηδὲν ἡμῖν τούτων ὑπάρχει, ἄλλους κελεύειν ζητεῖν καὶ μὴ ἐν ἑταίρων ἀνδρῶν ὑέσιν κινδυνεύειν διαφθείροντας τὴν μεγίστην αἰτίαν ἔχειν ὑπὸ τῶν οἰκειοτάτων.",ὑπάρχει,ὑπάρχω,FALSE,TRUE,κινδυνεύειν,κινδυνεύειν,NA,NA,NA,FALSE,ἡμῖν,ἡμῖν,NA,NA,διαφθείροντας,διαφθείροντας,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,Checar se essa interpretação da estrutura é correta ou se o infinitivo existe por outro motivo,13,philosophical_dialogue,attic,Plato,FALSE,P,Agent
7809,Plato (0059),Phaedo (004),81.a.4,"οὐκοῦν οὕτω μὲν ἔχουσα εἰς τὸ ὅμοιον αὐτῇ τὸ ἀιδὲς ἀπέρχεται, τὸ θεῖόν τε καὶ ἀθάνατον καὶ φρόνιμον, οἷ ἀφικομένῃ ὑπάρχει αὐτῇ εὐδαίμονι εἶναι, πλάνης καὶ ἀνοίας καὶ φόβων καὶ ἀγρίων ἐρώτων καὶ τῶν ἄλλων κακῶν τῶν ἀνθρωπείων ἀπηλλαγμένῃ, ὥσπερ δὲ λέγεται κατὰ τῶν μεμυημένων, ὡς ἀληθῶς τὸν λοιπὸν χρόνον μετὰ θεῶν διάγουσα;",ὑπάρχει,ὑπάρχω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,αὐτῇ,αὐτῇ,NA,NA,"εὐδαίμονι,ἀπηλλαγμένῃ",εὐδαίμονι,A,ἀπηλλαγμένῃ,P,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,Comentar relação com o afikomenh|,1,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
7811,Plato (0059),Phaedrus (012),240.a.9,"ἔστι μὲν δὴ καὶ ἄλλα κακά, ἀλλά τις δαίμων ἔμειξε τοῖς πλείστοις ἐν τῷ παραυτίκα ἡδονήν, οἷον κόλακι, δεινῷ θηρίῳ καὶ βλάβῃ μεγάλῃ, ὅμως ἐπέμειξεν ἡ φύσις ἡδονήν τινα οὐκ ἄμουσον, καί τις ἑταίραν ὡς βλαβερὸν ψέξειεν ἄν, καὶ ἄλλα πολλὰ τῶν τοιουτοτρόπων θρεμμάτων τε καὶ ἐπιτηδευμάτων, οἷς τό γε καθ’ ἡμέραν ἡδίστοισιν εἶναι ὑπάρχει·",ὑπάρχει,ὑπάρχω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,οἷς,οἷς,NA,NA,ἡδίστοισιν,ἡδίστοισιν,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,5,philosophical_dialogue,attic,Plato,FALSE,A,Experiencer
